84.960938, -1362.060547, 709.960938
-509.033203, -1548.583984, 470.703125
-826.416016, -1335.693359, 414.550781
-1219.482422, -1237.060547, 278.808594
-,-,-
53.710938, -912.841797, 258.789062
1.464844, -947.998047, 231.445312
114.257812, -805.419922, 287.109375
274.414062, -690.185547, 194.824219
618.652344, -567.138672, 365.722656
590.332031, -708.740234, 373.535156
-52.978516, -1104.248047, 406.250000
-461.669922, -1157.958984, 217.285156
-1025.634766, -1349.365234, 421.875000
-1385.009766, -1311.279297, 445.312500
-1809.326172, -1372.802734, 391.113281
-1488.037109, -938.232422, 595.703125
-1225.830078, -525.146484, 569.824219
-1096.923828, -389.404297, 592.773438
-969.970703, -320.068359, 549.804688
-874.267578, -322.998047, 590.332031
-516.357422, -249.755859, 569.335938
-361.083984, -308.837891, 571.289062
-11.474609, -176.513672, 466.796875
264.160156, -118.896484, 404.296875
410.644531, -277.099609, 259.277344
396.972656, -355.224609, 300.292969
515.625000, -552.978516, 234.375000
737.792969, -350.341797, 286.132812
666.992188, -620.849609, 455.078125
875.000000, -588.623047, 165.039062
520.507812, -724.365234, 286.132812
538.574219, -1163.818359, 265.625000
452.148438, -934.326172, 85.449219
107.421875, -1131.591797, -5.615234
-239.990234, -1614.990234, 187.500000
-468.017578, -1420.654297, 322.265625
-962.158203, -1421.142578, 422.363281
-,-,-
-136.962891, -871.826172, 247.070312
-127.685547, -913.818359, 252.929688
-114.013672, -864.013672, 152.832031
-270.751953, -1129.638672, 216.308594
-540.771484, -1484.130859, 452.636719
-816.650391, -1481.689453, 492.187500
-1063.720703, -1438.232422, 561.523438
-1286.376953, -1239.990234, 313.476562
-1202.392578, -1028.076172, 495.117188
-1166.748047, -581.787109, 252.929688
-1009.521484, -324.951172, 333.984375
